3683 CastleAirport Merced UnitedStates MER KMER 37.38050079 -120.5680008 191 -8 A America/LosAngeles airport OurAirports 
3446 ErnestA.LoveField Prescott UnitedStates PRC KPRC 34.65449905 -112.4199982 5045 -7 A America/Phoenix airport OurAirports 
4229 StephensCountyAirport Breckenridge UnitedStates BKD KBKD 32.71900177 -98.89099884030001 1284 -6 A America/Chicago airport OurAirports 
64 GeraldtonGreenstoneRegionalAirport Geraldton Canada YGQ CYGQ 49.77830123901367 -86.93939971923828 1144 -5 A America/Toronto airport OurAirports 
5489 FortSevernAirport FortSevern Canada YER CYER 56.01890182495117 -87.67610168457031 48 -5 A America/Toronto airport OurAirports 
1097 NouadhibouInternationalAirport Nouadhibou Mauritania NDB GQPP 20.9330997467041 -17.030000686645508 24 0 N Africa/Nouakchott airport OurAirports 
7293 RositaAirport Rosita Nicaragua RFS MNRT 13.889699935913086 -84.40889739990234 193 -6 U America/Managua airport OurAirports 
4160 BolAirport Brac Croatia BWK LDSB 43.285701751708984 16.67970085144043 1776 1 E Europe/Zagreb airport OurAirports 
3995 IlulissatAirport Ilulissat Greenland JAV BGJN 69.2432022095 -51.0570983887 95 -3 E America/Godthab airport OurAirports 
5636 TchibangaAirport Tchibanga Gabon TCH FOOT -2.8499999046325684 11.017000198364258 269 1 N Africa/Libreville airport OurAirports 
3836 OffuttAirForceBase Omaha UnitedStates OFF KOFF 41.118301391602 -95.912498474121 1052 -6 A America/Chicago airport OurAirports 
57 ForestvilleAirport Forestville Canada YFE CYFE 48.74610137939453 -69.09719848632812 293 -5 A America/Toronto airport OurAirports 
2264 KaohsiungInternationalAirport Kaohsiung Taiwan KHH RCKH 22.57710075378418 120.3499984741211 31 8 U Asia/Taipei airport OurAirports 
270 MallamAminuInternationalAirport Kano Nigeria KAN DNKN 12.0476 8.52462 1562 1 N Africa/Lagos airport OurAirports 
9147 Nittenau-BruckAirport Nittenau Germany \N EDNM 49.22249984741211 12.296667098999023 1161 1 E Europe/Berlin airport OurAirports 
5746 LaramieRegionalAirport Laramie UnitedStates LAR KLAR 41.31209945678711 -105.67500305175781 7284 -7 A America/Denver airport OurAirports 
3503 ButtsAAF(FortCarson)AirField FortCarson UnitedStates FCS KFCS 38.67839813 -104.7570038 5838 -7 A America/Denver airport OurAirports 
3805 StocktonMetropolitanAirport Stockton UnitedStates SCK KSCK 37.894199371338 -121.2379989624 33 -8 A America/LosAngeles airport OurAirports 
1872 BuenosAiresAirport BuenosAires CostaRica BAI MRBA 9.163949 -83.330171 1214 -6 U America/CostaRica airport OurAirports 
956 PortoAmboimAirport PortoAmboim Angola PBN FNPA -10.722000122070312 13.76550006866455 16 1 N Africa/Luanda airport OurAirports 
13500 SantoDomingoAirport CONSELVAN Brazil \N SCSN -33.65639877319336 -71.6144027709961 246 -4 S \N airport OurAirports 
5926 WadiAlDawasirAirport Wadi-al-dawasir SaudiArabia WAE OEWD 20.504299163800003 45.199600219699995 2062 3 U Asia/Riyadh airport OurAirports 
9178 FloydBennettMemorialAirport Queensbury UnitedStates GFL KGFL 43.3412017822 -73.6102981567 328 -5 A America/NewYork airport OurAirports 
2609 PlácidodeCastroAirport RioBranco Brazil RBR SBRB -9.868888854980469 -67.89805603027344 633 -5 S America/RioBranco airport OurAirports 
3175 SongkhlaAirport Songkhla Thailand SGZ VTSH 7.186560153961182 100.60800170898438 12 7 U Asia/Bangkok airport OurAirports 
796 HendrikPotgieterAirport Bothaville SouthAfrica \N FABO -27.36680030822754 26.629199981689453 4236 2 U Africa/Johannesburg airport OurAirports 
1309 Dole-TavauxAirport Dole France DLE LFGJ 47.042686 5.435063 645 1 E Europe/Paris airport OurAirports 
4326 ValanAirport Honningsvag Norway HVG ENHV 71.009696960449 25.983600616455 44 1 E Europe/Oslo airport OurAirports 
13378 EqalugaarsuitHeliport Eqalugaarsuit Greenland QFG BGET 60.6197196536 -45.9140619636 9 -3 N \N airport OurAirports 
8653 MarshfieldMunicipalAirport Marshfield UnitedStates MFI KMFI 44.6369018555 -90.18930053710001 1277 -6 A America/Chicago airport OurAirports 
8603 SaarmundAirport Saarmund Germany \N EDCS 52.30833435058594 13.100556373596191 174 1 E Europe/Berlin airport OurAirports 
8234 CapurganáAirport Capurgana Colombia CPB SKCA 8.63333 -77.35 49 -5 S America/Bogota airport OurAirports 
3982 BeihanAirport Beihan Yemen BHN OYBN 14.781999588012695 45.72010040283203 3800 3 U Asia/Aden airport OurAirports 
3119 SamNeuaAirport SamNeua Laos NEU VLSN 20.418399810791016 104.06700134277344 3281 7 U Asia/Vientiane airport OurAirports 
5686 BosasoAirport Bosaso Somalia BSA HCMF 11.275300025939941 49.14939880371094 3 3 U Africa/Mogadishu airport OurAirports 
1360 Béziers-ViasAirport Beziers France BZR LFMU 43.32350158691406 3.3538999557495117 56 1 E Europe/Paris airport OurAirports 
346 MunichAirport Munich Germany MUC EDDM 48.353802 11.7861 1487 1 E Europe/Berlin airport OurAirports 
6266 EsperanceAirport Esperance Australia EPR YESP -33.684399 121.822998 470 8 O Australia/Perth airport OurAirports 
2842 HigueroteAirport Higuerote Venezuela HGE SVHG 10.462474 -66.092779 12 -4 U America/Caracas airport OurAirports 
11905 PayamInternationalAirport Karaj Iran PYK OIIP 35.776100158691 50.826698303223 4170 \N \N \N airport OurAirports 
3953 RigaInternationalAirport Riga Latvia RIX EVRA 56.92359924316406 23.971099853515625 36 2 E Europe/Riga airport OurAirports 
11 AkureyriAirport Akureyri Iceland AEY BIAR 65.66000366210938 -18.07270050048828 6 0 N Atlantic/Reykjavik airport OurAirports 
13365 Aappilattoq(Qaasuitsup)Heliport Aappilattoq Greenland \N BGAG 72.8870298223 -55.5962866545 42 -3 N \N airport OurAirports 
3473 MemphisInternationalAirport Memphis UnitedStates MEM KMEM 35.04240036010742 -89.97669982910156 341 -6 A America/Chicago airport OurAirports 
2711 JoséCelestinoMutisAirport BahiaSolano Colombia BSC SKBS 6.20292 -77.3947 80 -5 U America/Bogota airport OurAirports 
9770 ZhangyeGanzhouAirport Zhangye China YZY ZLZY 38.8018989563 100.675003052 5280 8 N Asia/Shanghai airport OurAirports 
568 LeedsEastAirport ChurchFenton UnitedKingdom \N EGXG 53.834301 -1.1955 29 0 E Europe/London airport OurAirports 
9847 ConwayHorryCountyAirport Conway UnitedStates \N KHYW 33.82849884 -79.12220001 35 -5 A America/NewYork airport OurAirports 
762 FassbergAirBase Fassberg Germany \N ETHS 52.919399 10.185827 245 1 E Europe/Berlin airport OurAirports 
164 Cranbrook/CanadianRockiesInternationalAirport Cranbrook Canada YXC CYXC 49.610801696777 -115.78199768066 3082 -7 A America/Edmonton airport OurAirports 
8532 WilliamT.PiperMemorialAirport LockHaven UnitedStates LHV KLHV 41.13560104 -77.42230225 556 -5 A America/NewYork airport OurAirports 
1899 CarlosManueldeCespedesAirport Bayamo Cuba BYM MUBY 20.396400451660156 -76.62139892578125 203 -5 U America/Havana airport OurAirports 
15 ÍsafjörðurAirport Isafjordur Iceland IFJ BIIS 66.05809783935547 -23.135299682617188 8 0 N Atlantic/Reykjavik airport OurAirports 
3722 PalmBeachInternationalAirport WestPalmBeach UnitedStates PBI KPBI 26.68320083618164 -80.09559631347656 19 -5 A America/NewYork airport OurAirports 
6355 ZhuhaiJinwanAirport Zhuhai China ZUH ZGSD 22.006399 113.375999 23 8 U Asia/Shanghai airport OurAirports 
1437 Cuers-PierrefeuAirport Cuers France \N LFTF 43.247798919677734 6.126699924468994 266 1 E Europe/Paris airport OurAirports 
1232 MoronAirBase Sevilla Spain OZP LEMO 37.17490005493164 -5.615940093994141 285 1 E Europe/Madrid airport OurAirports 
1349 Cannes-MandelieuAirport Cannes France CEQ LFMD 43.542 6.95348 13 1 E Europe/Paris airport OurAirports 
80 ScheffervilleAirport Schefferville Canada YKL CYKL 54.805301666259766 -66.8052978515625 1709 -5 A America/Toronto airport OurAirports 
8162 CharlevoixMunicipalAirport Charelvoix UnitedStates \N KCVX 45.3047981262207 -85.2748031616211 669 -5 A America/NewYork airport OurAirports 
1216 BilbaoAirport Bilbao Spain BIO LEBB 43.30110168457031 -2.9106099605560303 138 1 E Europe/Madrid airport OurAirports 
6497 Yverdon-les-BainsAirport Yverdon-Les-Bains Switzerland \N LSGY 46.7619018555 6.61332988739 1421 1 E Europe/Zurich airport OurAirports 
5906 GauaIslandAirport GauaIsland Vanuatu ZGU NVSQ -14.218099594099998 167.587005615 100 11 U Pacific/Efate airport OurAirports 
3789 MacDillAirForceBase Tampa UnitedStates MCF KMCF 27.84930038 -82.52120209 14 -5 A America/NewYork airport OurAirports 
1613 ViennaInternationalAirport Vienna Austria VIE LOWW 48.110298156738 16.569700241089 600 1 E Europe/Vienna airport OurAirports 
8249 FranciscoBeltrãoAirport FranciscoBeltrao Brazil FBE SSFB -26.059200286865234 -53.063499450683594 2100 -3 S America/SaoPaulo airport OurAirports 
1352 CarcassonneAirport Carcassonne France CCF LFMK 43.215999603271484 2.3063199520111084 433 1 E Europe/Paris airport OurAirports 
7694 SanClementeIslandNavalAuxiliaryLandingField SanClementeIsland UnitedStates \N KNUC 33.02270126 -118.5879974 184 -8 A America/LosAngeles airport OurAirports 
12165 HacaritamaAirport Aguachica Colombia \N SKAG 8.247 -73.5814 545 -5 N \N airport OurAirports 
5831 AhuasAirport Ahuas Honduras AHS MHAH 15.4722 -84.352203 249 -6 U America/Tegucigalpa airport OurAirports 
1420 Morlaix-PloujeanAirport Morlaix France MXN LFRU 48.6031990051 -3.81577992439 272 1 E Europe/Paris airport OurAirports 
9163 Kvarkeno Kvarkeno Russia \N UWOH 52.078333 59.683333 0 5 N Asia/Yekaterinburg airport OurAirports 
1461 KasosAirport Kasos Greece KSJ LGKS 35.4213981628 26.909999847399998 35 2 E Europe/Athens airport OurAirports 
3009 JabalpurAirport Jabalpur India JLR VAJB 23.177799224853516 80.052001953125 1624 5.5 N Asia/Calcutta airport OurAirports 
5612 ChipataAirport Chipata Zambia CIP FLCP -13.558300018310547 32.58720016479492 3360 2 U Africa/Lusaka airport OurAirports 
7101 KoliganekAirport Koliganek UnitedStates KGK PAJZ 59.726600647 -157.259002686 269 -9 A America/Anchorage airport OurAirports 
5511 StGeorgesAirport Lutselk'e Canada \N CYSG 46.096401 -70.714699 893 -5 A America/Toronto airport OurAirports 
1230 MálagaAirport Malaga Spain AGP LEMG 36.67490005493164 -4.499110221862793 53 1 E Europe/Madrid airport OurAirports 
1766 CobanAirport Coban Guatemala CBV MGCB 15.468999862670898 -90.40670013427734 4339 -6 U America/Guatemala airport OurAirports 
3416 OrlandoExecutiveAirport Orlando UnitedStates ORL KORL 28.5455 -81.332901 113 -5 A America/NewYork airport OurAirports 
206 FortMcphersonAirport FortMcpherson Canada ZFM CZFM 67.40750122070312 -134.86099243164062 116 -7 A America/Edmonton airport OurAirports 
3677 HoodArmyAirField FortHood UnitedStates HLR KHLR 31.138700485199998 -97.71450042720001 924 -6 A America/Chicago airport OurAirports 
2472 PasoDeLosLibresAirport PasoDeLosLibres Argentina AOL SARL -29.6894 -57.1521 230 -3 N America/Cordoba airport OurAirports 
3638 BealeAirForceBase Marysville UnitedStates BAB KBAB 39.136100769 -121.43699646 113 -8 A America/LosAngeles airport OurAirports 
7500 ZaranjAirport Zaranj Afghanistan ZAJ OAZJ 30.972222 61.865833 1572 4.5 U Asia/Kabul airport OurAirports 
7103 ManokotakAirport Manokotak UnitedStates KMO PAMB 58.990200042699996 -159.050003052 100 -9 A America/Anchorage airport OurAirports 
2220 QasimAirport Qasim Pakistan \N OPQS 33.56019973754883 73.033203125 1581 5 N Asia/Karachi airport OurAirports 
1860 BluefieldsAirport Bluefields Nicaragua BEF MNBL 11.991000175476074 -83.77410125732422 20 -6 U America/Managua airport OurAirports 
5702 PortSudanNewInternationalAirport PortSudan Sudan PZU HSPN 19.4335994720459 37.234100341796875 135 3 U Africa/Khartoum airport OurAirports 
5884 NiueInternationalAirport Alofi Niue IUE NIUE -19.079030990600586 -169.92559814453125 209 -11 U Pacific/Niue airport OurAirports 
10149 WitbergTswaluAirport Dedeben SouthAfrica \N FATW -27.204999923706055 22.48189926147461 3921 2 N \N airport OurAirports 
4387 TuscaloosaRegionalAirport TuscaloosaAL UnitedStates TCL KTCL 33.220600128174 -87.611396789551 170 -6 A America/Chicago airport OurAirports 
1751 Poprad-TatryAirport Poprad Slovakia TAT LZTT 49.073600769 20.2411003113 2356 1 E Europe/Bratislava airport OurAirports 
13158 HutchinsonCountyAirport Borger UnitedStates BGD KBGD 35.700901031499995 -101.393997192 3055 -5 A \N airport OurAirports 
5936 UrmiaAirport Uromiyeh Iran OMH OITR 37.6680984497 45.0686988831 4343 3.5 E Asia/Tehran airport OurAirports 
3233 PyayAirport Pyay Burma PRU VYPY 18.824499130249023 95.26599884033203 120 6.5 U Asia/Rangoon airport OurAirports 
2072 KingAbdulazizInternationalAirport Jeddah SaudiArabia JED OEJN 21.6796 39.156502 48 3 U Asia/Riyadh airport OurAirports 
88 MayoAirport Mayo Canada YMA CYMA 63.61640167236328 -135.8679962158203 1653 -8 A America/Vancouver airport OurAirports 
3380 ChinggisKhaanInternationalAirport UlanBator Mongolia ULN ZMUB 47.843102 106.766998 4364 8 U Asia/Ulaanbaatar airport OurAirports 
1325 ProprianoAirport Propriano France PRP LFKO 41.66059875488281 8.889749526977539 13 1 E Europe/Paris airport OurAirports 
2061 AlBahaAirport El-baha SaudiArabia ABT OEBA 20.2961006165 41.6343002319 5486 3 U Asia/Riyadh airport OurAirports 
7143 KakeAirport Kake UnitedStates \N PAFE 56.9613990784 -133.910003662 172 -9 A America/Anchorage airport OurAirports 
11899 SanJulianAirBase PinarDelRio Cuba SNJ MUSJ 22.095300674438477 -84.1520004272461 98 \N \N \N airport OurAirports 
1243 SantiagodeCompostelaAirport Santiago Spain SCQ LEST 42.89630126953125 -8.415140151977539 1213 1 E Europe/Madrid airport OurAirports 
7346 OrinduikAirport Orinduik Guyana ORJ SYOR 4.725269794464111 -60.03499984741211 1797 -4 U America/Guyana airport OurAirports 
6273 HookerCreekAirport HookerCreek Australia HOK YHOO -18.3367004395 130.638000488 320 9.5 O Australia/Darwin airport OurAirports 
2962 MineralnyyeVodyAirport MineralnyeVody Russia MRV URMM 44.225101470947266 43.08190155029297 1054 3 N Europe/Moscow airport OurAirports 
9853 ToowoombaWellcampAirport Toowoomba Australia WTB YBWW -27.558332 151.793335 1509 10 N Australia/Brisbane airport OurAirports 
1501 BariKarolWojtyłaAirport Bari Italy BRI LIBD 41.138901 16.760599 177 1 E Europe/Rome airport OurAirports 
1433 PontarlierAirport Pontarlier France \N LFSP 46.90399932861328 6.3273701667785645 2683 1 E Europe/Paris airport OurAirports 
1079 SaniatR'melAirport Tetouan Morocco TTU GMTN 35.594299316406 -5.320020198822 10 0 N Africa/Casablanca airport OurAirports 
9183 MartinStateAirport Baltimore UnitedStates MTN KMTN 39.325699 -76.413803 21 -5 A America/NewYork airport OurAirports 
11775 KelseyAirport Kelsey Canada KES CZEE 56.0374984741 -96.50969696039999 600 \N \N \N airport OurAirports 
1468 MikonosAirport Mykonos Greece JMK LGMK 37.43510055541992 25.348100662231445 405 2 E Europe/Athens airport OurAirports 
1849 TamuinAirport Tamuin Mexico TSL MMTN 22.0383 -98.806502 164 -6 S America/MexicoCity airport OurAirports 
1229 AdolfoSuárezMadrid–BarajasAirport Madrid Spain MAD LEMD 40.471926 -3.56264 1998 1 E Europe/Madrid airport OurAirports 
10107 AlpineCasparisMunicipalAirport Alpine UnitedStates ALE KE38 30.384199142499998 -103.683998108 4515 -5 A \N airport OurAirports 
2759 JorgeWilstermanInternationalAirport Cochabamba Bolivia CBB SLCB -17.421100616455078 -66.1771011352539 8360 -4 U America/LaPaz airport OurAirports 
530 SumburghAirport Sumburgh UnitedKingdom LSI EGPB 59.87889862060547 -1.2955600023269653 20 0 E Europe/London airport OurAirports 
2670 FranciscoDeOrellanaAirport Coca Ecuador OCC SECO -0.4628860056400299 -76.98680114746094 834 -5 U America/Guayaquil airport OurAirports 
12011 AlphaAirport Alpha Australia ABH YAPH -23.646099 146.584 1255 \N \N \N airport OurAirports 
9779 ClintonShermanAirport Clinton UnitedStates CSM KCSM 35.3398017883 -99.20050048830001 1922 -6 A America/Chicago airport OurAirports 
2463 VillaDoloresAirport VillaDolores Argentina VDR SAOD -31.9451999664 -65.1463012695 1847 -3 N America/Cordoba airport OurAirports 
1068 MoulayAliCherifAirport Er-rachidia Morocco ERH GMFK 31.9475002289 -4.39833021164 3428 0 N Africa/Casablanca airport OurAirports 
12 EgilsstaðirAirport Egilsstadir Iceland EGS BIEG 65.2833023071289 -14.401399612426758 76 0 N Atlantic/Reykjavik airport OurAirports 
7414 SharkElOweinatInternationalAirport SharqAl-Owainat Egypt GSQ HEOW 22.5856990814209 28.71660041809082 859 2 U Africa/Cairo airport OurAirports 
13465 KilwaMasokoAirport KilwaMasoko Tanzania KIY HTKI -8.91123 39.508619 50 3 U \N airport OurAirports 
8133 BendMunicipalAirport Bend UnitedStates \N KBDN 44.09479904 -121.2009964 3460 -8 A America/LosAngeles airport OurAirports 
2360 YokotaAirBase Yokota Japan OKO RJTY 35.74850082397461 139.34800720214844 463 9 U Asia/Tokyo airport OurAirports 
3153 TrivandrumInternationalAirport Trivandrum India TRV VOTV 8.48211956024 76.9200973511 15 5.5 N Asia/Calcutta airport OurAirports 
13602 YasawaIslandAirport YasawaIsland Fiji YAS NFSW -16.758899688720703 177.5449981689453 37 12 Z \N airport OurAirports 
1359 Montpellier-MéditerranéeAirport Montpellier France MPL LFMT 43.57619857788086 3.96301007270813 17 1 E Europe/Paris airport OurAirports 
11768 Ottawa/CarpAirport Ottawa Canada \N CYRP 45.3191986084 -76.0222015381 382 \N \N \N airport OurAirports 
1612 SalzburgAirport Salzburg Austria SZG LOWS 47.793300628699996 13.0043001175 1411 1 E Europe/Vienna airport OurAirports 
13189 SantaYnezAirport SantaYnez UnitedStates SQA KIZA 34.60680008 -120.0759964 674 -8 A \N airport OurAirports 
12038 StawellAirport Stawell Australia SWC YSWL -37.07170104980469 142.74099731445312 807 \N \N \N airport OurAirports 
11975 BabruiskAirBase Babruisk Belarus \N UMNB 53.105 29.205 502 \N \N \N airport OurAirports 
3494 NewarkLibertyInternationalAirport Newark UnitedStates EWR KEWR 40.692501068115234 -74.168701171875 18 -5 A America/NewYork airport OurAirports 
1362 Salon-de-Provence(BA701)AirBase Salon France \N LFMY 43.60639953613281 5.109250068664551 195 1 E Europe/Paris airport OurAirports 
