42 DawsonCityAirport Dawson Canada YDA CYDA 64.04309844970703 -139.1280059814453 1215 -8 A America/Vancouver airport OurAirports 
12 EgilsstaðirAirport Egilsstadir Iceland EGS BIEG 65.2833023071289 -14.401399612426758 76 0 N Atlantic/Reykjavik airport OurAirports 
121 ThunderBayAirport ThunderBay Canada YQT CYQT 48.37189865112305 -89.32389831542969 653 -5 A America/Toronto airport OurAirports 
70 JohnC.MunroHamiltonInternationalAirport Hamilton Canada YHM CYHM 43.173599243199995 -79.93499755859999 780 -5 A America/Toronto airport OurAirports 
115 KenoraAirport Kenora Canada YQK CYQK 49.788299560546875 -94.36309814453125 1332 -6 A America/Winnipeg airport OurAirports 
86 AlertAirport Alert Canada YLT CYLT 82.51779937740001 -62.2806015015 100 -5 A America/Toronto airport OurAirports 
162 WilliamsLakeAirport WilliamsLake Canada YWL CYWL 52.1831016541 -122.054000854 3085 -8 A America/Vancouver airport OurAirports 
47 DauphinBarkerAirport Dauphin Canada YDN CYDN 51.100799560546875 -100.052001953125 999 -6 A America/Winnipeg airport OurAirports 
9 KangerlussuaqAirport Sondrestrom Greenland SFJ BGSF 67.0122218992 -50.7116031647 165 -3 E America/Godthab airport OurAirports 
13 HornafjörðurAirport Hofn Iceland HFN BIHN 64.295601 -15.2272 24 0 N Atlantic/Reykjavik airport OurAirports 
198 SandspitAirport Sandspit Canada YZP CYZP 53.25429916379999 -131.813995361 21 -8 A America/Vancouver airport OurAirports 
116 LethbridgeCountyAirport Lethbridge Canada YQL CYQL 49.6302986145 -112.800003052 3048 -7 A America/Edmonton airport OurAirports 
137 NanisivikAirport Nanisivik Canada YSR CYSR 72.982201 -84.613602 2106 -5 A America/Toronto airport OurAirports 
182 CharlottetownAirport Charlottetown Canada YYG CYYG 46.290000915527344 -63.12110137939453 160 -4 A America/Halifax airport OurAirports 
128 ResoluteBayAirport Resolute Canada YRB CYRB 74.7169036865 -94.9693984985 215 -6 A America/Winnipeg airport OurAirports 
21 SaultSteMarieAirport SaultSainteMarie Canada YAM CYAM 46.48500061035156 -84.5093994140625 630 -5 A America/Toronto airport OurAirports 
135 SaintJohnAirport St.John Canada YSJ CYSJ 45.31610107421875 -65.89029693603516 357 -4 A America/Halifax airport OurAirports 
169 SiouxLookoutAirport SiouxLookout Canada YXL CYXL 50.11389923095703 -91.9052963256836 1258 -6 A America/Winnipeg airport OurAirports 
151 VermilionAirport Vermillion Canada YVG CYVG 53.355800628699996 -110.823997498 2025 -7 A America/Edmonton airport OurAirports 
185 LynnLakeAirport LynnLake Canada YYL CYYL 56.86389923095703 -101.07599639892578 1170 -6 A America/Winnipeg airport OurAirports 
76 StJeanAirport St.Jean Canada YJN CYJN 45.29439926147461 -73.28109741210938 136 -5 A America/Toronto airport OurAirports 
56 FrederictonAirport Fredericton Canada YFC CYFC 45.868900299072266 -66.53720092773438 68 -4 A America/Halifax airport OurAirports 
148 HallBeachAirport HallBeach Canada YUX CYUX 68.77610015869999 -81.2425 30 -5 A America/Toronto airport OurAirports 
106 PortMenierAirport PortMenier Canada YPN CYPN 49.83639907836914 -64.2885971069336 167 -5 A America/Toronto airport OurAirports 
24 St.AnthonyAirport St.Anthony Canada YAY CYAY 51.3918991089 -56.083099365200006 108 -3.5 A America/StJohns airport OurAirports 
65 Îles-de-la-MadeleineAirport IlesDeLaMadeleine Canada YGR CYGR 47.42470169067383 -61.778099060058594 35 -5 A America/Toronto airport OurAirports 
124 NorthBattlefordAirport NorthBattleford Canada YQW CYQW 52.76919937133789 -108.24400329589844 1799 -6 N America/Regina airport OurAirports 
57 ForestvilleAirport Forestville Canada YFE CYFE 48.74610137939453 -69.09719848632812 293 -5 A America/Toronto airport OurAirports 
100 OttawaMacdonald-CartierInternationalAirport Ottawa Canada YOW CYOW 45.3224983215332 -75.66919708251953 374 -5 A America/Toronto airport OurAirports 
54 InuvikMikeZubkoAirport Inuvik Canada YEV CYEV 68.30419921880001 -133.483001709 224 -7 A America/Edmonton airport OurAirports 
144 BillyBishopTorontoCityCentreAirport Toronto Canada YTZ CYTZ 43.627499 -79.396202 252 -5 A America/Toronto airport OurAirports 
17 PatreksfjörðurAirport Patreksfjordur Iceland PFJ BIPA 65.555801 -23.965 11 0 N Atlantic/Reykjavik airport OurAirports 
172 PrinceGeorgeAirport PrinceGeorge Canada YXS CYXS 53.8894004822 -122.679000854 2267 -8 A America/Vancouver airport OurAirports 
36 CharloAirport Charlo Canada YCL CYCL 47.990799 -66.330299 132 -4 A America/Halifax airport OurAirports 
152 QikiqtarjuaqAirport BroughtonIsland Canada YVM CYVM 67.5457992554 -64.03140258789999 21 -5 A America/Toronto airport OurAirports 
175 AbbotsfordAirport Abbotsford Canada YXX CYXX 49.025299072265625 -122.36100006103516 195 -8 A America/Vancouver airport OurAirports 
41 CoralHarbourAirport CoralHarbour Canada YZS CYZS 64.1932983398 -83.3593978882 210 -5 A America/CoralHarbour airport OurAirports 
50 ArviatAirport EskimoPoint Canada YEK CYEK 61.0942001343 -94.07080078119999 32 -6 A America/Winnipeg airport OurAirports 
139 SachsHarbour(DavidNasogaluakJr.Saaryuaq)Airport SachsHarbour Canada YSY CYSY 71.9938964844 -125.242996216 282 -7 A America/Edmonton airport OurAirports 
117 GreaterMonctonInternationalAirport Moncton Canada YQM CYQM 46.11220169067383 -64.67859649658203 232 -4 A America/Halifax airport OurAirports 
69 GjoaHavenAirport GjoaHaven Canada YHK CYHK 68.635597229 -95.84970092770001 152 -7 A America/Edmonton airport OurAirports 
141 ThompsonAirport Thompson Canada YTH CYTH 55.80110168457031 -97.86419677734375 729 -6 A America/Winnipeg airport OurAirports 
108 PrinceRupertAirport PrincePupert Canada YPR CYPR 54.286098480199996 -130.445007324 116 -8 A America/Vancouver airport OurAirports 
83 ChapleauAirport Chapleau Canada YLD CYLD 47.81999969482422 -83.3467025756836 1470 -5 A America/Toronto airport OurAirports 
58 FlinFlonAirport FlinFlon Canada YFO CYFO 54.6781005859375 -101.68199920654297 997 -6 A America/Winnipeg airport OurAirports 
104 PittMeadowsAirport PittMeadows Canada \N CYPK 49.21609878540039 -122.70999908447266 11 -8 A America/Vancouver airport OurAirports 
67 DrydenRegionalAirport Dryden Canada YHD CYHD 49.831699 -92.744202 1354 -6 A America/Winnipeg airport OurAirports 
98 CFBColdLake ColdLake Canada YOD CYOD 54.404998779296875 -110.27899932861328 1775 -7 A America/Edmonton airport OurAirports 
188 GooseBayAirport GooseBay Canada YYR CYYR 53.3191986084 -60.4258003235 160 -4 A America/Halifax airport OurAirports 
180 FortNelsonAirport FortNelson Canada YYE CYYE 58.8363990784 -122.597000122 1253 -8 A America/Vancouver airport OurAirports 
187 ChurchillAirport Churchill Canada YYQ CYYQ 58.739200592041016 -94.06500244140625 94 -6 A America/Winnipeg airport OurAirports 
49 EdmontonInternationalAirport Edmonton Canada YEG CYEG 53.309700012200004 -113.580001831 2373 -7 A America/Edmonton airport OurAirports 
44 PrincetonAirport Princeton Canada \N CYDC 49.4681015015 -120.511001587 2298 -8 A America/Vancouver airport OurAirports 
25 Tofino/LongBeachAirport Tofino Canada YAZ CYAZ 49.079833 -125.775583 80 -8 A America/Vancouver airport OurAirports 
140 CapeDorsetAirport CapeDorset Canada YTE CYTE 64.2300033569 -76.5267028809 164 -5 A America/Toronto airport OurAirports 
63 Gaspé(Michel-Pouliot)Airport Gaspe Canada YGP CYGP 48.7752990723 -64.4785995483 112 -5 A America/Toronto airport OurAirports 
193 LesterB.PearsonInternationalAirport Toronto Canada YYZ CYYZ 43.6772003174 -79.63059997559999 569 -5 A America/Toronto airport OurAirports 
159 PetawawaAirport Petawawa Canada YWA CYWA 45.95220184326172 -77.31919860839844 427 -5 A America/Toronto airport OurAirports 
200 PortHardyAirport PortHardy Canada YZT CYZT 50.680599212646484 -127.36699676513672 71 -8 A America/Vancouver airport OurAirports 
154 KuujjuaqAirport Quujjuaq Canada YVP CYVP 58.096099853515625 -68.4269027709961 129 -5 A America/Toronto airport OurAirports 
60 FortSimpsonAirport FortSimpson Canada YFS CYFS 61.76020050048828 -121.23699951171875 555 -7 A America/Edmonton airport OurAirports 
149 RouynNorandaAirport Rouyn Canada YUY CYUY 48.20610046386719 -78.83560180664062 988 -5 A America/Toronto airport OurAirports 
